raw_index,true_label,source_split,umap_x,umap_y
187856,Edge-Ring,Training,-4.1810226,-2.720172
141416,Edge-Ring,Training,-3.8718512,-4.086005
300283,Edge-Ring,Training,-2.7496326,-4.019141
294402,Edge-Ring,Training,-2.9322612,-4.151734
239464,Edge-Ring,Training,-2.9457114,-3.755072
728340,Edge-Ring,Test,-3.38624,-2.971591
253801,Edge-Ring,Training,-2.8877366,-1.7092705
221279,Edge-Ring,Training,-3.1486027,-2.873985
200073,Edge-Ring,Training,-4.00321,-2.4667962
199822,Edge-Ring,Training,-4.490816,-3.0901508
743474,Edge-Ring,Test,-2.7970924,-1.587524
25209,Edge-Ring,Training,-2.7590055,-3.0587616
343219,Edge-Ring,Training,-2.8853455,-3.262014
294442,Edge-Ring,Training,-2.8190553,-4.0994596
21432,Edge-Ring,Training,-3.4536304,-2.8753343
385183,Edge-Ring,Training,-2.7404363,-3.166594
154741,Edge-Ring,Training,-2.1322525,-3.7268317
448342,Edge-Ring,Training,-1.9880096,5.458652
21589,Edge-Ring,Training,-3.5290403,-2.8408208
300354,Edge-Ring,Training,-3.1226816,-4.190741
186649,Edge-Ring,Training,-4.3390965,-3.4107182
770429,Edge-Ring,Test,-1.5202024,6.215453
144957,Edge-Ring,Training,-4.3562245,-2.8907504
21276,Edge-Ring,Training,-2.3420417,-3.5362785
154226,Edge-Ring,Training,-3.7028396,-4.1219053
225754,Edge-Ring,Training,-3.8268597,-3.2122521
231290,Edge-Ring,Training,-3.7486138,-3.3151138
294944,Edge-Ring,Training,-2.5088034,-2.2072363
199620,Edge-Ring,Training,-3.9811337,-2.46812
202424,Edge-Ring,Training,-2.1990356,-3.7191706
743970,Edge-Ring,Test,-2.7069979,-1.5747037
728253,Edge-Ring,Test,-3.315979,-2.4764223
20678,Edge-Ring,Training,-2.8394842,-3.013178
385395,Edge-Ring,Training,-2.4671075,-3.5275962
199727,Edge-Ring,Training,-3.883033,-2.4233418
276318,Edge-Ring,Training,-2.6487322,-2.362752
347006,Edge-Ring,Training,-3.4203773,-3.7193158
329827,Edge-Ring,Training,-2.5978208,-2.3277266
14050,Edge-Ring,Training,-2.9067369,-3.1696599
350457,Edge-Ring,Training,-2.8204725,-4.077437
441824,Edge-Ring,Training,-2.7167974,-1.4268235
286916,Edge-Ring,Training,-2.2523603,4.9111238
221168,Edge-Ring,Training,-3.0683076,-2.7492461
294357,Edge-Ring,Training,-3.000027,-4.221944
728325,Edge-Ring,Test,-2.9512055,-3.0591583
353051,Edge-Ring,Training,-3.1124544,-4.2012377
14038,Edge-Ring,Training,-2.7477593,-3.637695
294391,Edge-Ring,Training,-3.5584795,-3.127531
353164,Edge-Ring,Training,-3.4624765,-3.522917
157649,Edge-Ring,Training,-4.4268184,-3.3020236
377232,Edge-Ring,Training,-3.5393193,-3.3900023
728414,Edge-Ring,Test,-3.5408387,-2.8174608
350541,Edge-Ring,Training,-3.361994,-4.0114055
480775,Edge-Ring,Training,-3.0295773,-1.8917558
385309,Edge-Ring,Training,-2.1742501,-3.7754478
7011,Edge-Ring,Training,-2.2668307,4.877468
221202,Edge-Ring,Training,-2.8841062,-2.9375367
21492,Edge-Ring,Training,-2.8002164,-3.2135036
157658,Edge-Ring,Training,-4.4010887,-2.981915
20866,Edge-Ring,Training,-3.418902,-2.740139
232066,Edge-Ring,Training,-2.4887707,-3.8408644
216268,Edge-Ring,Training,-2.2073507,-3.7094982
200260,Edge-Ring,Training,-4.330135,-3.4675643
359123,Edge-Ring,Training,-2.921951,-1.8420392
294434,Edge-Ring,Training,-2.8276918,-4.0896
21509,Edge-Ring,Training,-2.8914137,-3.4562464
764836,Edge-Ring,Test,-2.5721836,-2.1600277
245066,Edge-Ring,Training,-2.0130384,5.3930516
20911,Edge-Ring,Training,-3.2718744,-2.76635
199641,Edge-Ring,Training,-4.300061,-3.4803898
199892,Edge-Ring,Training,-4.473506,-3.0187566
771916,Edge-Ring,Test,-2.183682,5.070545
281944,Edge-Ring,Training,-2.6463656,-2.0837784
144931,Edge-Ring,Training,-4.1916494,-3.3424485
200147,Edge-Ring,Training,-4.2700644,-2.702204
183695,Edge-Ring,Training,-4.086981,-2.4971159
346917,Edge-Ring,Training,-3.3744037,-3.956329
141245,Edge-Ring,Training,-3.939869,-3.8795762
422845,Edge-Ring,Training,-2.1334696,-3.699572
21108,Edge-Ring,Training,-2.9208128,-3.0219455
377031,Edge-Ring,Training,-2.1416056,5.127702
187298,Edge-Ring,Training,-2.15475,-3.710681
728387,Edge-Ring,Test,-3.3545783,-2.851486
216718,Edge-Ring,Training,-3.036268,-3.7736068
346932,Edge-Ring,Training,-3.3535972,-3.6813726
703414,Edge-Ring,Training,-2.2676377,4.9065094
264662,Edge-Ring,Training,-2.3827817,4.554076
187875,Edge-Ring,Training,-3.9652705,-2.464
333925,Edge-Ring,Training,-3.3751626,-3.9573286
141203,Edge-Ring,Training,-3.8708794,-4.0957875
548309,Edge-Ring,Training,-2.2281454,4.9687614
268806,Edge-Ring,Training,-2.8044176,-4.033543
268792,Edge-Ring,Training,-2.3939364,-3.5715516
300272,Edge-Ring,Training,-2.7675025,-3.8169503
182620,Edge-Ring,Training,-4.2435756,-2.844839
20679,Edge-Ring,Training,-2.7795863,-3.2050724
328661,Edge-Ring,Training,-3.2877858,-3.0945075
267592,Edge-Ring,Training,-2.9754362,-3.4602888
811079,Edge-Ring,Test,-2.281304,4.8413453
21402,Edge-Ring,Training,-3.0487177,-2.8942032
744073,Edge-Ring,Test,-2.3749328,4.5770626
216229,Edge-Ring,Training,-2.336063,-3.6482992
329617,Edge-Ring,Training,-2.5767283,-2.0489235
329813,Edge-Ring,Training,-2.5409434,-2.3460305
743740,Edge-Ring,Test,-2.379319,4.5378766
294392,Edge-Ring,Training,-3.2557592,-4.1614685
21122,Edge-Ring,Training,-3.2285109,-2.447191
236950,Edge-Ring,Training,-2.1987236,5.007543
14129,Edge-Ring,Training,-3.8056366,-3.8651767
346763,Edge-Ring,Training,-3.0972028,-4.2778125
350486,Edge-Ring,Training,-2.933659,-4.1121407
266141,Edge-Ring,Training,-4.304694,-3.467253
385265,Edge-Ring,Training,-3.203089,-3.158193
21450,Edge-Ring,Training,-3.2186573,-2.4893446
762937,Edge-Ring,Test,-2.1371753,5.154611
300405,Edge-Ring,Training,-3.5483758,-3.1475446
12628,Edge-Ring,Training,-4.4549875,-3.2517884
238125,Edge-Ring,Training,-2.5169423,-3.9064295
216264,Edge-Ring,Training,-2.1543903,-3.7699685
268711,Edge-Ring,Training,-2.713891,-4.0450244
237655,Edge-Ring,Training,-3.395144,-3.5814176
237578,Edge-Ring,Training,-3.0108504,-3.7498236
385145,Edge-Ring,Training,-2.1563084,-3.7298694
21019,Edge-Ring,Training,-2.6676383,-3.1141684
728446,Edge-Ring,Test,-3.4152024,-2.8002496
731307,Edge-Ring,Test,-2.7415519,-1.4556127
264673,Edge-Ring,Training,-2.2767208,4.850852
157686,Edge-Ring,Training,-4.440396,-3.1818492
346936,Edge-Ring,Training,-3.4332883,-3.8624873
360372,Edge-Ring,Training,-3.5569642,-3.0774672
767004,Edge-Ring,Test,-1.3634763,6.3582377
141241,Edge-Ring,Training,-3.8751786,-3.9419925
264678,Edge-Ring,Training,-2.6828635,-1.5351646
221293,Edge-Ring,Training,-2.363348,-3.438715
141319,Edge-Ring,Training,-3.9010875,-4.057999
199920,Edge-Ring,Training,-4.3669834,-3.4119918
390873,Edge-Ring,Training,-3.0120223,-1.8719854
282438,Edge-Ring,Training,-2.6568673,-2.1529648
200000,Edge-Ring,Training,-4.4723945,-3.1396933
329499,Edge-Ring,Training,-2.5464745,-2.0786364
390868,Edge-Ring,Training,-3.104268,-2.0112674
359922,Edge-Ring,Training,-3.0809455,-4.243777
237592,Edge-Ring,Training,-3.596191,-3.3821151
268735,Edge-Ring,Training,-2.6923935,-3.9457266
743288,Edge-Ring,Test,-2.7330723,-1.5708525
359924,Edge-Ring,Training,-3.0844135,-4.2385783
282440,Edge-Ring,Training,-2.5957613,-2.1943686
766555,Edge-Ring,Test,-1.813049,5.781366
265133,Edge-Ring,Training,-2.4836695,-3.8723857
199977,Edge-Ring,Training,-4.1134496,-2.6068938
144853,Edge-Ring,Training,-4.1880174,-3.4799712
266102,Edge-Ring,Training,-3.8472774,-3.6944082
21117,Edge-Ring,Training,-2.830371,-3.264059
20788,Edge-Ring,Training,-2.9907959,-2.6947017
200047,Edge-Ring,Training,-4.38868,-3.413305
187850,Edge-Ring,Training,-4.424481,-2.9195814
157752,Edge-Ring,Training,-4.401212,-3.3905091
350463,Edge-Ring,Training,-3.3125896,-4.0371227
743353,Edge-Ring,Test,-2.3765943,4.599821
232084,Edge-Ring,Training,-2.6155305,-3.7907941
439490,Edge-Ring,Training,-2.8293123,-1.6123385
200041,Edge-Ring,Training,-4.4276505,-3.2126634
300357,Edge-Ring,Training,-3.3562233,-3.9605544
744160,Edge-Ring,Test,-2.926856,-1.7370769
294470,Edge-Ring,Training,-3.117285,-4.2617283
216276,Edge-Ring,Training,-2.28661,-3.587623
141422,Edge-Ring,Training,-3.8647459,-4.0745277
353097,Edge-Ring,Training,-3.189461,-4.2089596
359905,Edge-Ring,Training,-3.3560157,-3.774439
202346,Edge-Ring,Training,-2.5646412,-3.272915
145116,Edge-Ring,Training,-2.2758229,-3.616918
20641,Edge-Ring,Training,-2.8777084,-3.2879176
200003,Edge-Ring,Training,-4.0980806,-2.4878833
157667,Edge-Ring,Training,-4.360216,-3.4277022
186686,Edge-Ring,Training,-4.1310167,-2.5656707
227022,Edge-Ring,Training,-2.4041972,-3.8979962
743374,Edge-Ring,Test,-2.3924654,4.5501366
350415,Edge-Ring,Training,-3.1043372,-3.5378482
221244,Edge-Ring,Training,-2.7937472,-3.0319052
144956,Edge-Ring,Training,-4.0744605,-2.4748447
353162,Edge-Ring,Training,-3.200974,-2.719856
346779,Edge-Ring,Training,-3.3712673,-3.715447
141389,Edge-Ring,Training,-3.683338,-2.5676749
385157,Edge-Ring,Training,-2.571893,-3.2450166
329451,Edge-Ring,Training,-2.5576837,-2.0506573
294352,Edge-Ring,Training,-2.782983,-4.0677967
360313,Edge-Ring,Training,-3.5016563,-3.1212893
744148,Edge-Ring,Test,-3.0456963,-1.901705
282473,Edge-Ring,Training,-2.6221313,-2.060527
268833,Edge-Ring,Training,-2.6678917,-3.884137
200113,Edge-Ring,Training,-4.1197314,-2.5477848
199638,Edge-Ring,Training,-4.460285,-3.1507125
281943,Edge-Ring,Training,-2.654591,-2.180588
768844,Edge-Ring,Test,-2.129507,5.1689053
199863,Edge-Ring,Training,-4.396068,-3.0019674
346949,Edge-Ring,Training,-3.2541094,-4.079499
21365,Edge-Ring,Training,-3.0218666,-2.7758875
456448,Edge-Ring,Training,-2.82668,-1.6326543
202428,Edge-Ring,Training,-2.9182832,-2.812067
329456,Edge-Ring,Training,-2.513196,-2.3474903
294349,Edge-Ring,Training,-3.3986917,-3.585179
239458,Edge-Ring,Training,-3.7305546,-2.9758487
810869,Edge-Ring,Test,-2.3394623,4.616285
157672,Edge-Ring,Training,-4.302989,-3.4200492
199990,Edge-Ring,Training,-4.42083,-3.3404324
20981,Edge-Ring,Training,-2.6250703,-3.2225122
202460,Edge-Ring,Training,-3.501817,-3.4826458
31717,Edge-Ring,Training,-4.403588,-2.8930159
221344,Edge-Ring,Training,-2.543727,-3.2403772
353079,Edge-Ring,Training,-3.2726204,-4.144098
385128,Edge-Ring,Training,-2.1725948,-3.7088118
187914,Edge-Ring,Training,-4.303497,-2.7844853
21332,Edge-Ring,Training,-2.9875264,-2.907877
202471,Edge-Ring,Training,-2.2252007,-3.6475453
439499,Edge-Ring,Training,-2.983571,-1.8654348
457347,Edge-Ring,Training,-2.8205926,-1.6192377
20669,Edge-Ring,Training,-3.194281,-2.5348685
236202,Edge-Ring,Training,-2.680654,-3.8388276
422898,Edge-Ring,Training,-2.2571344,-3.6388164
764165,Edge-Ring,Test,-3.029983,-1.8865316
187881,Edge-Ring,Training,-4.1038656,-2.536442
25205,Edge-Ring,Training,-2.963796,-2.9599555
21507,Edge-Ring,Training,-2.462165,-3.5980914
221144,Edge-Ring,Training,-2.6500635,-3.1893666
12624,Edge-Ring,Training,-4.2147675,-2.8085809
360317,Edge-Ring,Training,-3.2371428,-3.1349254
728273,Edge-Ring,Test,-3.391981,-2.4758513
385127,Edge-Ring,Training,-2.2002044,-3.7554524
294467,Edge-Ring,Training,-3.336623,-4.1119103
144971,Edge-Ring,Training,-3.9117038,-2.4212978
350422,Edge-Ring,Training,-3.0858176,-4.1927834
294376,Edge-Ring,Training,-3.4922364,-3.4842513
743862,Edge-Ring,Test,-2.392772,4.5716953
20942,Edge-Ring,Training,-3.3679516,-2.7679567
268757,Edge-Ring,Training,-2.764455,-3.7030694
422832,Edge-Ring,Training,-2.4898565,-3.33057
268698,Edge-Ring,Training,-2.6554656,-3.9039257
377092,Edge-Ring,Training,-3.1861765,-4.174112
744323,Edge-Ring,Test,-2.3696027,4.599832
360363,Edge-Ring,Training,-3.457014,-3.6529768
221378,Edge-Ring,Training,-3.2970028,-2.6465824
353052,Edge-Ring,Training,-3.090785,-4.164448
728433,Edge-Ring,Test,-3.3658612,-2.7061107
187300,Edge-Ring,Training,-2.2508059,-3.7184138
14089,Edge-Ring,Training,-3.180007,-2.490982
20936,Edge-Ring,Training,-2.9311268,-3.2503338
157673,Edge-Ring,Training,-4.3939743,-3.3392837
498373,Edge-Ring,Training,-2.702566,-1.5783443
346970,Edge-Ring,Training,-3.102806,-4.253805
221152,Edge-Ring,Training,-3.4258108,-2.7460616
377222,Edge-Ring,Training,-3.3410501,-4.065733
294422,Edge-Ring,Training,-3.2816148,-4.0837474
385444,Edge-Ring,Training,-2.6526904,-3.971925
186321,Edge-Ring,Training,-4.311255,-2.753936
385186,Edge-Ring,Training,-2.1289551,-3.695202
154227,Edge-Ring,Training,-3.9262638,-4.0503817
199899,Edge-Ring,Training,-4.2109494,-2.8280816
12685,Edge-Ring,Training,-4.4772,-3.09978
276332,Edge-Ring,Training,-2.90867,-1.8452498
728212,Edge-Ring,Test,-3.5604916,-2.8618693
268904,Edge-Ring,Training,-2.9807115,-3.5564096
743850,Edge-Ring,Test,-2.3821092,4.6175556
202371,Edge-Ring,Training,-2.4322546,-3.5058846
14124,Edge-Ring,Training,-3.7563083,-4.1328382
411754,Edge-Ring,Training,-2.4171906,-2.559318
276322,Edge-Ring,Training,-2.7332578,-2.582728
69181,Edge-Ring,Training,-2.931538,-1.8139894
333924,Edge-Ring,Training,-3.1187322,-4.2427826
154246,Edge-Ring,Training,-3.8788984,-3.9620335
343214,Edge-Ring,Training,-3.1009452,-3.6421437
360328,Edge-Ring,Training,-3.4048264,-3.98983
743403,Edge-Ring,Test,-2.395762,4.556276
84322,Edge-Ring,Training,-2.7940352,-2.3796191
377158,Edge-Ring,Training,-3.4858265,-3.4819152
154744,Edge-Ring,Training,-2.2342627,-3.7148516
350452,Edge-Ring,Training,-3.5335035,-3.424643
21788,Edge-Ring,Training,-3.9065945,-3.9500296
457343,Edge-Ring,Training,-2.8525662,-1.7301329
157657,Edge-Ring,Training,-4.3997526,-3.2088227
810715,Edge-Ring,Test,-2.2733867,4.835025
6085,Edge-Ring,Training,-2.0664701,5.2976003
200075,Edge-Ring,Training,-4.031589,-2.458995
713308,Edge-Ring,Test,-2.158943,5.15954
20637,Edge-Ring,Training,-3.4489923,-2.8953378
281947,Edge-Ring,Training,-2.678965,-2.5836556
385116,Edge-Ring,Training,-2.4952135,-3.3973744
311643,Edge-Ring,Training,-2.4437335,4.4626846
199951,Edge-Ring,Training,-3.8660614,-2.4189022
232072,Edge-Ring,Training,-3.0166073,-3.7609024
12652,Edge-Ring,Training,-4.335537,-3.439401
385393,Edge-Ring,Training,-2.5352852,-3.3064432
264656,Edge-Ring,Training,-2.806394,-1.6703568
360336,Edge-Ring,Training,-3.4512303,-3.79731
229833,Edge-Ring,Training,-2.3127522,-3.6885452
329638,Edge-Ring,Training,-2.5328622,-1.8633645
229713,Edge-Ring,Training,-2.3495631,-3.6671562
433660,Edge-Ring,Training,-2.137778,5.1411996
377221,Edge-Ring,Training,-2.9622748,-4.2223697
264663,Edge-Ring,Training,-2.2259078,4.986121
360342,Edge-Ring,Training,-3.5346556,-3.0770648
377125,Edge-Ring,Training,-3.2911448,-3.8813481
186655,Edge-Ring,Training,-4.0913653,-2.5728908
174876,Edge-Ring,Training,-3.8305452,-2.472168
187321,Edge-Ring,Training,-3.0055401,-3.2999556
200112,Edge-Ring,Training,-3.824859,-2.4033148
21078,Edge-Ring,Training,-3.1657705,-2.9482248
347005,Edge-Ring,Training,-2.9886017,-4.0915904
244385,Edge-Ring,Training,-3.2291932,-2.555426
141340,Edge-Ring,Training,-3.8931687,-3.9637775
385348,Edge-Ring,Training,-2.699265,-3.0801861
244285,Edge-Ring,Training,-2.2583408,4.896276
157707,Edge-Ring,Training,-4.408513,-3.0848596
743343,Edge-Ring,Test,-2.3910558,4.571087
216252,Edge-Ring,Training,-2.4294097,-3.467746
236196,Edge-Ring,Training,-3.541699,-3.372689
743736,Edge-Ring,Test,-2.402231,4.642911
333922,Edge-Ring,Training,-3.0593252,-4.0693617
231329,Edge-Ring,Training,-3.44069,-3.7104113
539308,Edge-Ring,Training,-2.7361999,-1.494956
344147,Edge-Ring,Training,-2.565255,-2.0429604
21592,Edge-Ring,Training,-3.079197,-3.332369
221200,Edge-Ring,Training,-3.155964,-2.7284427
11030,Edge-Ring,Training,-2.2750216,-3.2337055
157661,Edge-Ring,Training,-4.424727,-2.9287455
728384,Edge-Ring,Test,-3.4692323,-2.9204404
199725,Edge-Ring,Training,-4.458239,-2.9587064
346913,Edge-Ring,Training,-3.3020651,-4.035186
333980,Edge-Ring,Training,-3.5225735,-3.0903966
385124,Edge-Ring,Training,-2.8304152,-2.9744246
422842,Edge-Ring,Training,-2.89307,-2.944391
346796,Edge-Ring,Training,-2.8130486,-4.095923
232189,Edge-Ring,Training,-3.7739356,-2.3860705
713754,Loc,Test,4.664433,10.289589
793215,Loc,Test,1.4865664,15.186052
649446,Loc,Test,5.2492003,9.644781
760217,Loc,Test,5.285741,10.030487
87286,Loc,Training,5.4429774,8.971726
439663,Loc,Training,5.4560037,8.796999
680540,Loc,Test,6.0568795,9.042663
111405,Loc,Training,4.576177,8.174825
110242,Loc,Training,3.4206965,8.374955
734135,Loc,Test,3.4863367,8.748257
744880,Loc,Test,3.8143258,8.446165
810061,Loc,Test,5.0570483,8.528949
642768,Loc,Test,4.7604485,9.515027
790223,Loc,Test,2.7898602,8.094827
361650,Loc,Training,5.8718653,8.950564
220250,Loc,Training,4.8005276,8.645135
681016,Loc,Test,5.2293816,9.2623
811026,Loc,Test,3.0334685,8.191871
766373,Loc,Test,4.9119973,9.878275
711985,Loc,Test,4.679906,10.179946
679650,Loc,Test,5.3906846,8.742505
290691,Loc,Training,5.213083,8.687837
413103,Loc,Training,4.8633547,8.700537
652988,Loc,Test,6.1290956,8.973573
659377,Loc,Test,3.8275344,8.480828
684559,Loc,Test,5.40776,8.447844
7288,Loc,Training,5.2186217,9.7684555
117864,Loc,Training,4.636843,9.295857
689736,Loc,Test,4.6377473,9.900064
642834,Loc,Test,4.7383246,8.561446
787019,Loc,Test,3.3973405,8.533055
680125,Loc,Test,4.0652843,8.504409
175364,Loc,Training,4.6970267,9.337212
279890,Loc,Training,6.029424,8.8055935
810458,Loc,Test,2.7402523,8.089739
651923,Loc,Test,5.352032,8.504396
318458,Loc,Training,4.3598886,8.75655
37540,Loc,Training,4.947418,9.846307
366325,Loc,Training,4.9207187,9.595731
640795,Loc,Test,0.7770053,8.595938
278873,Loc,Training,6.2149363,8.709358
771902,Loc,Test,4.518591,9.69537
789142,Loc,Test,4.988735,10.026493
674054,Loc,Test,6.164337,8.67817
684156,Loc,Test,3.30316,8.466677
105454,Loc,Training,5.6189466,9.314725
678041,Loc,Test,5.5174627,9.457334
361652,Loc,Training,4.5659084,8.335626
711635,Loc,Test,4.5033937,10.275358
220240,Loc,Training,5.341908,8.48618
799255,Loc,Test,5.3050747,9.821943
700453,Loc,Training,4.571193,8.343365
723740,Loc,Test,3.2213027,8.314893
189976,Loc,Training,5.7016187,8.868857
735931,Loc,Test,5.622916,8.953035
7553,Loc,Training,4.3887496,8.990786
717186,Loc,Test,4.4127536,9.110187
381243,Loc,Training,4.3635325,9.054135
712005,Loc,Test,4.7140837,10.054171
168505,Loc,Training,3.2043064,8.55072
678732,Loc,Test,3.5090702,8.309045
106340,Loc,Training,5.768364,8.60773
755217,Loc,Test,5.631121,8.975874
242553,Loc,Training,4.910995,8.822363
368713,Loc,Training,4.1466684,8.8885975
680651,Loc,Test,5.497687,9.095424
764934,Loc,Test,0.79637736,8.552234
683945,Loc,Test,6.077631,8.874783
809777,Loc,Test,3.8814762,8.200498
719147,Loc,Test,4.8296123,8.579247
103352,Loc,Training,5.2951612,9.100395
320002,Loc,Training,3.6895463,8.367514
7533,Loc,Training,3.0507143,8.094412
643028,Loc,Test,15.809449,-0.44188264
279560,Loc,Training,5.7444425,8.610192
181149,Loc,Training,5.31638,9.997989
677497,Loc,Test,3.9133906,8.409675
556848,Loc,Training,5.24782,9.355088
270473,Loc,Training,5.6611366,9.051625
692786,Loc,Test,4.836007,9.870605
185532,Loc,Training,5.6365886,9.264502
70149,Loc,Training,2.6989045,8.073792
782143,Loc,Test,5.63385,8.609976
703820,Loc,Training,5.347552,10.101851
284745,Loc,Training,3.5296693,8.487713
732930,Loc,Test,5.5452113,8.674333
713712,Loc,Test,4.5659385,10.515885
777280,Loc,Test,4.3194184,8.583821
756210,Loc,Test,4.69302,10.018581
724948,Loc,Test,4.041177,8.752959
678738,Loc,Test,4.520078,10.233828
378203,Loc,Training,4.6990476,9.355226
702797,Loc,Training,5.6459346,9.169853
116589,Loc,Training,4.567178,9.275337
369972,Loc,Training,5.665886,9.353035
739328,Loc,Test,6.2300663,8.649565
73665,Loc,Training,4.5940332,9.338202
713127,Loc,Test,4.594277,10.605752
220245,Loc,Training,4.4014115,8.096781
767383,Loc,Test,5.337055,9.448517
225041,Loc,Training,5.179911,9.26111
683853,Loc,Test,5.7332425,8.780109
315719,Loc,Training,4.2414346,8.787093
682062,Loc,Test,5.7014694,9.26305
293341,Loc,Training,5.821553,9.097122
220254,Loc,Training,4.530753,8.131102
417748,Loc,Training,3.5495777,8.424974
770502,Loc,Test,5.4973145,8.945117
280118,Loc,Training,4.8862963,8.569954
607739,Loc,Training,4.4589906,9.154113
758291,Loc,Test,6.0538135,8.982772
656177,Loc,Test,2.7334058,8.089123
775156,Loc,Test,15.717442,-0.47426155
89075,Loc,Training,4.4933715,9.207274
241989,Loc,Training,6.000651,8.797687
612108,Loc,Training,4.4806123,9.269804
90944,Loc,Training,4.6052985,9.330281
698307,Loc,Training,5.512079,9.1959505
659176,Loc,Test,5.604785,8.674588
115006,Loc,Training,6.184718,8.680341
786430,Loc,Test,5.2631783,9.3368025
656347,Loc,Test,4.5993195,10.507231
694993,Loc,Test,4.012046,8.214159
371412,Loc,Training,4.283473,9.031329
624255,Loc,Training,3.9929109,8.49271
107555,Loc,Training,4.299773,8.47667
641825,Loc,Test,5.0926833,9.6642065
420417,Loc,Training,5.6350436,9.261951
737393,Loc,Test,3.3764148,9.070542
740165,Loc,Test,5.323543,9.257386
117865,Loc,Training,4.573614,9.2833605
117745,Loc,Training,4.318953,9.076655
774895,Loc,Test,6.0262947,8.917743
790328,Loc,Test,5.001448,10.1038265
771704,Loc,Test,5.2699533,9.728109
762486,Loc,Test,1.0940595,7.556645
697315,Loc,Training,4.038575,8.583138
242390,Loc,Training,4.3087907,8.142872
726897,Loc,Test,4.694807,10.634617
333553,Loc,Training,5.212226,9.780912
794792,Loc,Test,4.2505093,8.597845
72711,Loc,Training,4.548132,9.293211
330109,Loc,Training,4.7229056,9.823718
692349,Loc,Test,5.0171757,10.160306
650825,Loc,Test,5.937343,9.12833
757848,Loc,Test,2.945252,8.1847725
88729,Loc,Training,4.5658507,9.271313
655635,Loc,Test,4.5783615,8.380521
800966,Loc,Test,5.964057,9.05032
185494,Loc,Training,5.9494295,9.05272
414181,Loc,Training,4.2954283,8.157308
175268,Loc,Training,3.540043,8.635917
74227,Loc,Training,5.1983685,8.953102
739245,Loc,Test,3.1765664,8.275272
718286,Loc,Test,1.1177516,7.5354385
764606,Loc,Test,3.8456388,8.458267
764304,Loc,Test,5.592412,9.241342
659321,Loc,Test,5.0945005,9.607047
766643,Loc,Test,5.908391,9.0398035
245807,Loc,Training,4.22495,8.548871
7556,Loc,Training,4.237742,8.50257
422071,Loc,Training,4.4766593,9.189727
681904,Loc,Test,6.37817,8.856567
682730,Loc,Test,5.7595005,9.180361
653951,Loc,Test,4.927907,8.684633
245688,Loc,Training,5.703703,8.990563
697064,Loc,Training,3.3508325,8.349256
362756,Loc,Training,3.9624455,8.492932
642686,Loc,Test,4.9750934,10.189721
733457,Loc,Test,4.6052217,10.238623
297264,Loc,Training,5.6145663,9.375816
433064,Loc,Training,4.310671,9.014098
245818,Loc,Training,4.675451,8.627428
764671,Loc,Test,4.0744996,8.360747
410161,Loc,Training,5.7097163,9.004666
678954,Loc,Test,3.9201396,8.397017
640880,Loc,Test,3.1322846,8.231504
316470,Loc,Training,4.895916,8.682777
788091,Loc,Test,5.1453485,9.143772
267430,Loc,Training,4.887793,9.01525
645713,Loc,Test,4.7165375,9.0153475
719623,Loc,Test,5.10861,9.539833
430382,Loc,Training,4.739833,8.641125
684380,Loc,Test,3.7208238,8.783307
389520,Loc,Training,4.421472,9.176968
108793,Loc,Training,4.6749988,8.705582
398665,Loc,Training,5.6422763,9.272929
724154,Loc,Test,4.4850926,10.257984
299509,Loc,Training,4.870111,9.684658
405053,Loc,Training,5.3630557,10.012469
245823,Loc,Training,4.397876,8.144315
117647,Loc,Training,4.5609903,9.257212
644433,Loc,Test,3.1375022,8.275149
810841,Loc,Test,4.145769,8.73324
739095,Loc,Test,5.120945,8.42318
810189,Loc,Test,-8.219012,16.480955
761248,Loc,Test,5.7441974,8.64694
679072,Loc,Test,4.735153,9.607772
235831,Loc,Training,5.644096,8.549418
176819,Loc,Training,5.6602783,9.272527
745685,Loc,Training,5.3075895,10.020206
757435,Loc,Test,15.801778,-0.44451156
227040,Loc,Training,3.8022594,8.424758
4987,Loc,Training,2.834687,8.121128
721205,Loc,Test,3.0650947,8.627794
439671,Loc,Training,4.778999,8.665273
640860,Loc,Test,3.6055148,8.670374
774117,Loc,Test,4.5499043,10.486482
756670,Loc,Test,4.5539017,10.218444
683862,Loc,Test,5.9967294,9.084304
679817,Loc,Test,5.9458604,9.122129
646615,Loc,Test,1.5331522,15.129102
640550,Loc,Test,4.515899,10.484834
292367,Loc,Training,5.4399576,9.144664
694454,Loc,Test,5.059322,9.976212
766530,Loc,Test,4.595519,10.385718
798408,Loc,Test,4.7406063,10.020478
398459,Loc,Training,5.2712502,9.847397
682845,Loc,Test,4.0334215,8.5492525
37570,Loc,Training,4.3446107,8.992951
791758,Loc,Test,5.4895477,8.812379
680689,Loc,Test,6.1438117,8.938481
691483,Loc,Test,-7.756895,16.970135
727422,Loc,Test,4.263523,8.351162
377790,Loc,Training,6.116303,8.814606
110259,Loc,Training,3.6177688,8.396155
768415,Loc,Test,6.119399,8.895889
809540,Loc,Test,4.226076,8.450235
87255,Loc,Training,5.171284,8.887952
314036,Loc,Training,5.9030447,9.042533
72714,Loc,Training,4.5362635,9.420592
426101,Loc,Training,5.5388193,9.328758
175255,Loc,Training,3.4446664,8.565305
800156,Loc,Test,4.6472454,10.06546
681180,Loc,Test,5.159486,9.581094
85147,Loc,Training,5.282367,9.644807
665740,Loc,Training,3.2535143,8.280636
