umap_1,umap_2,split_label,score,raw_index,true_label,pseudo_label,pseudo_label_confidence,second_choice_label,second_choice_confidence,accepted_for_pseudo_label
-7.845552,-2.1994302,pseudo_unlabeled,0.9582359,71077,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
11.0102415,6.5537252,pseudo_unlabeled,0.7891258,71108,,none,0.7891258001327515,Edge-Loc,0.1880577951669693,False
6.8797965,0.9927693,pseudo_unlabeled,0.91197324,71261,,Edge-Loc,0.911973237991333,none,0.0553204603493213,True
10.396689,8.265132,pseudo_unlabeled,0.9446972,71296,,none,0.9446972012519836,Edge-Loc,0.0266263205558061,True
7.063459,16.674742,pseudo_unlabeled,0.94944066,71390,,none,0.9494406580924988,Scratch,0.0087712481617927,True
-6.3183417,18.419926,pseudo_unlabeled,0.9590627,71432,,Near-full,0.9590626955032348,Edge-Loc,0.0058514857664704,True
7.1389093,1.2092177,pseudo_unlabeled,0.8229225,71636,,Edge-Loc,0.8229225277900696,none,0.1347846239805221,False
6.8910704,1.179199,pseudo_unlabeled,0.8189361,71637,,Edge-Loc,0.8189361095428467,none,0.1209744065999984,False
-7.845528,-2.1993775,pseudo_unlabeled,0.9582359,71813,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
8.858583,12.0326805,pseudo_unlabeled,0.9443297,71852,,none,0.9443296790122986,Edge-Loc,0.0171220377087593,True
12.598953,9.902856,pseudo_unlabeled,0.95903826,71853,,none,0.959038257598877,Center,0.0080665592104196,True
5.6380444,1.4563851,pseudo_unlabeled,0.90055686,71952,,Edge-Loc,0.9005568623542786,none,0.0410680808126926,True
10.465152,8.002809,pseudo_unlabeled,0.9246263,72105,,none,0.9246262907981871,Edge-Loc,0.0435191579163074,True
-7.845291,-2.1994147,pseudo_unlabeled,0.9582359,72215,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
5.203154,5.4460444,pseudo_unlabeled,0.87648404,72310,,Scratch,0.8764840364456177,Near-full,0.03296759724617,False
6.41009,16.48237,pseudo_unlabeled,0.9528335,72448,,none,0.9528334736824036,Scratch,0.0084821553900837,True
-7.845272,-2.1994054,pseudo_unlabeled,0.9582359,72466,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
10.91822,7.645207,pseudo_unlabeled,0.9334045,72482,,none,0.933404505252838,Edge-Loc,0.0422829277813434,True
8.44744,15.645701,pseudo_unlabeled,0.9551074,72539,,none,0.9551073908805848,Scratch,0.0069951359182596,True
7.9399962,8.959914,pseudo_unlabeled,0.9269268,72568,,none,0.9269267916679382,Scratch,0.017378294840455,True
-7.845175,-2.199326,pseudo_unlabeled,0.9582359,72611,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
8.403345,13.112937,pseudo_unlabeled,0.95899826,72644,,none,0.9589982628822328,Edge-Loc,0.0061117680743336,True
-7.8452387,-2.1993675,pseudo_unlabeled,0.9582359,72710,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
7.141052,0.65720224,pseudo_unlabeled,0.8978663,72738,,Edge-Loc,0.8978663086891174,none,0.0531710758805274,False
12.173796,10.408869,pseudo_unlabeled,0.9413182,72994,,none,0.9413182139396667,Scratch,0.0167395323514938,True
8.000111,14.203024,pseudo_unlabeled,0.95085907,73183,,none,0.9508590698242188,Scratch,0.0094620082527399,True
-7.8452535,-2.1993687,pseudo_unlabeled,0.9582359,73657,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
5.10954,0.7457628,pseudo_unlabeled,0.940849,73693,,Edge-Loc,0.9408490061759948,Edge-Ring,0.0260629877448081,True
3.0150263,-4.0335455,pseudo_unlabeled,0.96412235,73732,,Random,0.9641223549842834,Near-full,0.0057375193573534,True
7.511415,16.821812,pseudo_unlabeled,0.948986,73872,,none,0.948985993862152,Scratch,0.0081542711704969,True
11.977034,11.7527,pseudo_unlabeled,0.95922077,73911,,none,0.9592207670211792,Scratch,0.0062832697294652,True
12.688883,12.763457,pseudo_unlabeled,0.95315874,73935,,none,0.9531587362289428,Loc,0.0064915278926491,True
14.120506,11.043618,pseudo_unlabeled,0.942885,74203,,none,0.9428849816322328,Loc,0.0195853151381015,True
12.132751,10.248409,pseudo_unlabeled,0.92058825,74325,,none,0.9205882549285888,Edge-Loc,0.0189582854509353,True
8.673077,14.238154,pseudo_unlabeled,0.9581439,74528,,none,0.9581438899040222,Edge-Loc,0.0059399669989943,True
-5.988661,8.278112,pseudo_unlabeled,0.94207245,74554,,Near-full,0.9420724511146544,Loc,0.0090859355404973,True
6.436526,5.467434,pseudo_unlabeled,0.9127576,74576,,Scratch,0.9127575755119324,none,0.045808307826519,True
13.747851,11.135089,pseudo_unlabeled,0.93756795,74802,,none,0.937567949295044,Scratch,0.0175144281238317,True
12.67741,9.182892,pseudo_unlabeled,0.9210995,74902,,none,0.9210994839668274,Center,0.017838530242443,True
11.056943,7.4310365,pseudo_unlabeled,0.89375275,75252,,none,0.8937527537345886,Edge-Loc,0.0454463101923465,False
6.8303328,16.492373,pseudo_unlabeled,0.956224,75292,,none,0.9562240242958068,Scratch,0.0083825681358575,True
5.526558,1.6603707,pseudo_unlabeled,0.77856016,75550,,Edge-Loc,0.7785601615905762,Edge-Ring,0.0937267988920211,False
10.563562,8.003248,pseudo_unlabeled,0.9426193,75597,,none,0.9426193237304688,Edge-Loc,0.0288872364908456,True
-5.384752,7.3588166,pseudo_unlabeled,0.87157565,75672,,Near-full,0.871575653553009,Loc,0.0286927856504917,False
8.669785,12.66997,pseudo_unlabeled,0.9562254,75783,,none,0.9562253952026368,Edge-Loc,0.0097344294190406,True
8.180804,13.679507,pseudo_unlabeled,0.9620729,76086,,none,0.9620729088783264,Scratch,0.0057418276555836,True
6.889879,15.653875,pseudo_unlabeled,0.9540688,76163,,none,0.9540687799453736,Scratch,0.0085021266713738,True
11.970768,7.8021812,pseudo_unlabeled,0.9537163,76177,,none,0.953716278076172,Edge-Loc,0.0160422902554273,True
6.916581,15.478302,pseudo_unlabeled,0.9568326,76221,,none,0.9568325877189636,Scratch,0.0072020851075649,True
-5.9637146,8.237091,pseudo_unlabeled,0.9389203,76243,,Near-full,0.9389203190803528,Loc,0.0088609438389539,True
-7.845259,-2.1993935,pseudo_unlabeled,0.9582359,76244,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
5.6710606,1.5343766,pseudo_unlabeled,0.8717695,76427,,Edge-Loc,0.8717694878578186,none,0.058126151561737,False
-7.8464456,-2.200208,pseudo_unlabeled,0.9582359,76502,,Near-full,0.9582359194755554,Edge-Loc,0.0058000786229968,True
9.978737,11.85373,pseudo_unlabeled,0.961898,76876,,none,0.9618980288505554,Edge-Loc,0.0057219737209379,True
-3.6553285,17.520145,pseudo_unlabeled,0.95756876,77107,,Near-full,0.9575687646865844,Edge-Loc,0.0060884016565978,True
-3.6553538,17.520157,pseudo_unlabeled,0.95756876,77122,,Near-full,0.9575687646865844,Edge-Loc,0.0060884016565978,True
12.509979,-0.23664916,pseudo_unlabeled,0.9172198,77235,,Loc,0.9172198176383972,Edge-Loc,0.0292513165622949,True
11.05083,7.638937,pseudo_unlabeled,0.93499666,77291,,none,0.9349966645240784,Edge-Loc,0.0414001457393169,True
10.10079,10.068566,pseudo_unlabeled,0.9539354,77330,,none,0.9539353847503662,Edge-Loc,0.0120711838826537,True
11.518265,6.617803,pseudo_unlabeled,0.8933438,77423,,none,0.8933438062667847,Edge-Loc,0.07878128439188,False
13.325377,9.139341,pseudo_unlabeled,0.7950493,77447,,none,0.7950493097305298,Scratch,0.0884673371911048,False
-3.6553342,17.520197,pseudo_unlabeled,0.95756876,77469,,Near-full,0.9575687646865844,Edge-Loc,0.0060884016565978,True
-3.6553843,17.520216,pseudo_unlabeled,0.95756876,77472,,Near-full,0.9575687646865844,Edge-Loc,0.0060884016565978,True
12.446518,13.120101,pseudo_unlabeled,0.9523784,77494,,none,0.9523783922195436,Scratch,0.0068981242366135,True
12.541431,13.014214,pseudo_unlabeled,0.95284563,77544,,none,0.9528456330299376,Near-full,0.0068028387613594,True
12.608592,9.795853,pseudo_unlabeled,0.9390864,77636,,none,0.939086377620697,Center,0.0168118998408317,True
12.863439,9.172553,pseudo_unlabeled,0.8964002,77802,,none,0.8964002132415771,Center,0.0359329394996166,False
13.349179,9.643112,pseudo_unlabeled,0.89008087,77817,,none,0.8900808691978455,Scratch,0.0318253263831138,False
7.2663507,0.9746769,pseudo_unlabeled,0.8740324,78004,,Edge-Loc,0.8740323781967163,none,0.0933991968631744,False
-3.6554005,17.520277,pseudo_unlabeled,0.95756876,78127,,Near-full,0.9575687646865844,Edge-Loc,0.0060884016565978,True
9.466588,13.10503,pseudo_unlabeled,0.9408834,78186,,none,0.9408833980560304,Edge-Loc,0.0184892788529396,True
-11.781674,12.950065,pseudo_unlabeled,0.95904124,78223,,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True
13.950739,9.902454,pseudo_unlabeled,0.8559182,78277,,none,0.8559182286262512,Loc,0.0739506185054779,False
-11.764678,12.933007,pseudo_unlabeled,0.95904124,78727,,Near-full,0.9590412378311156,Edge-Loc,0.0058101364411413,True
6.8202014,16.518826,pseudo_unlabeled,0.9455581,78787,,none,0.9455580711364746,Scratch,0.0093965642154216,True
6.1233554,-0.37672102,pseudo_unlabeled,0.9523959,78842,,Edge-Loc,0.9523959159851074,Edge-Ring,0.0069554983638226,True
-5.524919,7.486279,pseudo_unlabeled,0.87143964,78863,,Near-full,0.8714396357536316,Scratch,0.0267501808702945,False
-10.396153,18.69183,pseudo_unlabeled,0.9588359,78872,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
7.184537,15.093257,pseudo_unlabeled,0.94868505,78964,,none,0.9486850500106812,Scratch,0.0080828396603465,True
9.060817,15.741339,pseudo_unlabeled,0.95333517,78986,,none,0.953335165977478,Random,0.0062589459121227,True
-10.394028,18.692026,pseudo_unlabeled,0.9588359,79016,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
-10.395423,18.691723,pseudo_unlabeled,0.9588359,79027,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
7.738984,15.246144,pseudo_unlabeled,0.950768,79087,,none,0.950767993927002,Scratch,0.0089806132018566,True
7.4203815,14.704045,pseudo_unlabeled,0.95128274,79188,,none,0.9512827396392822,Scratch,0.0074294721707701,True
8.996138,16.768782,pseudo_unlabeled,0.9518136,79195,,none,0.951813578605652,Scratch,0.0070334356278181,True
11.8405,12.63732,pseudo_unlabeled,0.95222205,79353,,none,0.9522220492362976,Scratch,0.0090903220698237,True
6.9204044,15.852236,pseudo_unlabeled,0.95309454,79456,,none,0.9530945420265198,Scratch,0.007662771269679,True
7.4555907,15.825099,pseudo_unlabeled,0.9540813,79496,,none,0.9540812969207764,Scratch,0.0075791799463331,True
7.807789,15.185507,pseudo_unlabeled,0.9425015,79584,,none,0.9425014853477478,Scratch,0.0094250235706567,True
7.5517063,16.059113,pseudo_unlabeled,0.9512357,79589,,none,0.9512357115745544,Scratch,0.0089248493313789,True
-10.3954935,18.687767,pseudo_unlabeled,0.9588359,79618,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
-10.364606,18.72281,pseudo_unlabeled,0.9588359,79629,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
8.225605,15.92626,pseudo_unlabeled,0.9528288,79646,,none,0.9528288245201112,Scratch,0.0075053214095532,True
7.8345747,16.335457,pseudo_unlabeled,0.9584514,79735,,none,0.9584513902664183,Scratch,0.0077239023521542,True
-10.387996,18.698963,pseudo_unlabeled,0.9588359,79805,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
12.206012,13.273783,pseudo_unlabeled,0.95019525,79845,,none,0.9501952528953552,Scratch,0.0085729314014315,True
10.811378,7.1081004,pseudo_unlabeled,0.81763667,80000,,none,0.8176366686820984,Edge-Loc,0.1274330019950866,False
6.75397,-0.089012995,pseudo_unlabeled,0.94512904,80001,,Edge-Loc,0.9451290369033812,none,0.0121741294860839,True
7.00851,1.1779119,pseudo_unlabeled,0.8575341,80012,,Edge-Loc,0.8575341105461121,none,0.0978291034698486,False
12.543869,9.812836,pseudo_unlabeled,0.95191056,80146,,none,0.9519105553627014,Center,0.0115904035046696,True
-10.39265,18.693878,pseudo_unlabeled,0.9588359,80209,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
13.101585,8.852893,pseudo_unlabeled,0.77048105,80535,,none,0.7704810500144958,Center,0.1551712900400161,False
12.883604,13.578154,pseudo_unlabeled,0.946676,80600,,none,0.9466760158538818,Scratch,0.0101979151368141,True
8.961373,15.886151,pseudo_unlabeled,0.9510914,80993,,none,0.9510914087295532,Loc,0.007883034646511,True
13.806021,12.7821665,pseudo_unlabeled,0.9356156,81033,,none,0.935615599155426,Scratch,0.0189888644963502,True
7.45753,15.841016,pseudo_unlabeled,0.9568754,81116,,none,0.9568753838539124,Scratch,0.007810809649527,True
-10.393195,18.69445,pseudo_unlabeled,0.9588359,81158,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
-6.38497,9.115987,pseudo_unlabeled,0.9500064,81202,,Near-full,0.9500064253807068,Scratch,0.0067853890359401,True
13.922926,10.703982,pseudo_unlabeled,0.93975455,81220,,none,0.9397545456886292,Scratch,0.0157784633338451,True
13.325069,9.300993,pseudo_unlabeled,0.88003176,81222,,none,0.8800317645072937,Center,0.0349616035819053,False
-10.45403,18.632923,pseudo_unlabeled,0.9588359,81404,,Near-full,0.9588358998298644,Edge-Loc,0.0058833640068769,True
14.141298,11.248526,pseudo_unlabeled,0.9376484,81433,,none,0.9376484155654908,Scratch,0.0168552156537771,True
10.067588,11.498689,pseudo_unlabeled,0.9617303,81525,,none,0.9617303013801576,Edge-Loc,0.0073291570879518,True
-5.0647917,-5.453858,pseudo_unlabeled,0.9577189,81556,,Near-full,0.9577189087867736,Edge-Loc,0.0060998788103461,True
12.858575,13.515703,pseudo_unlabeled,0.95053786,81594,,none,0.9505378603935242,Scratch,0.0092740878462791,True
14.165336,11.03729,pseudo_unlabeled,0.9395516,81708,,none,0.939551591873169,Loc,0.0192911513149738,True
14.370135,11.888775,pseudo_unlabeled,0.9511327,81767,,none,0.9511327147483826,Scratch,0.0089233890175819,True
5.731322,5.406246,pseudo_unlabeled,0.93013394,81786,,Scratch,0.9301339387893676,none,0.0279362630099058,True
-6.4192724,9.181138,pseudo_unlabeled,0.9527556,82082,,Near-full,0.952755570411682,Loc,0.0065026120282709,True
-6.9047885,10.948542,pseudo_unlabeled,0.956604,82094,,Near-full,0.95660400390625,Edge-Ring,0.0062773530371487,True
11.866778,6.4437466,pseudo_unlabeled,0.88700324,82253,,none,0.8870032429695129,Edge-Loc,0.0817079022526741,False
11.758746,7.1042814,pseudo_unlabeled,0.93301165,82484,,none,0.9330116510391236,Edge-Loc,0.0316509865224361,True
12.11336,10.691337,pseudo_unlabeled,0.95059854,82593,,none,0.9505985379219056,Edge-Ring,0.0076787467114627,True
11.67721,6.473482,pseudo_unlabeled,0.83818,82601,,none,0.8381800055503845,Edge-Loc,0.1291873902082443,False
12.462552,7.973448,pseudo_unlabeled,0.9359247,82635,,none,0.9359247088432312,Edge-Loc,0.0163983330130577,True
12.885938,7.347969,pseudo_unlabeled,0.92860943,82673,,none,0.9286094307899476,Edge-Ring,0.0266367066651582,True
12.531212,7.277065,pseudo_unlabeled,0.9180377,82678,,none,0.9180377125740052,Scratch,0.0317453444004058,True
12.163017,6.387784,pseudo_unlabeled,0.8468493,82721,,none,0.8468493223190308,Edge-Loc,0.1253512948751449,False
11.562294,6.8662367,pseudo_unlabeled,0.9151361,82743,,none,0.9151360988616944,Edge-Loc,0.0614751949906349,True
7.4003677,0.69916195,pseudo_unlabeled,0.8593988,82753,,Edge-Loc,0.8593987822532654,none,0.0866486951708793,False
14.317987,8.184388,pseudo_unlabeled,0.93127316,83053,,none,0.9312731623649596,Scratch,0.0258376635611057,True
6.347012,16.114632,pseudo_unlabeled,0.95533484,83099,,none,0.9553348422050476,Scratch,0.0066494271159172,True
14.888543,9.017717,pseudo_unlabeled,0.93778723,83252,,none,0.9377872347831726,Scratch,0.0174939576536417,True
6.2192745,-0.058823925,pseudo_unlabeled,0.9627063,83367,,Edge-Loc,0.9627063274383544,none,0.008961983025074,True
12.458873,9.815543,pseudo_unlabeled,0.96156263,83427,,none,0.9615626335144044,Center,0.0073954346589744,True
12.900474,0.2862188,pseudo_unlabeled,0.9101006,83471,,Loc,0.9101005792617798,none,0.0343715324997901,True
12.397198,10.366711,pseudo_unlabeled,0.8989408,83484,,none,0.8989408016204834,Scratch,0.0277781076729297,False
12.125625,12.780758,pseudo_unlabeled,0.9479043,83540,,none,0.9479042887687684,Scratch,0.0091890944167971,True
11.559032,6.301938,pseudo_unlabeled,0.75175864,83545,,none,0.7517586350440979,Edge-Loc,0.2248867154121399,False
11.233104,12.328368,pseudo_unlabeled,0.95927316,83734,,none,0.9592731595039368,Loc,0.0062173469923436,True
7.4063134,0.7312428,pseudo_unlabeled,0.87190837,83747,,Edge-Loc,0.8719083666801453,none,0.0860725492238998,False
11.932643,8.300964,pseudo_unlabeled,0.78739816,84047,,none,0.7873981595039368,Loc,0.1310709565877914,False
13.567487,-0.49678627,pseudo_unlabeled,0.9713727,84075,,Loc,0.9713727235794068,none,0.0077042002230882,True
10.594189,8.35573,pseudo_unlabeled,0.943051,84204,,none,0.943050980567932,Edge-Loc,0.0298310108482837,True
14.63708,10.063643,pseudo_unlabeled,0.8874251,84478,,none,0.8874251246452332,Scratch,0.0508328676223754,False
3.1379445,-3.6915963,pseudo_unlabeled,0.9582795,84550,,Random,0.9582794904708862,none,0.0062492461875081,True
13.173494,-4.171427,pseudo_unlabeled,0.8791861,84608,,Center,0.8791860938072205,none,0.0629024654626846,False
13.024971,9.914227,pseudo_unlabeled,0.9343891,84863,,none,0.9343891143798828,Center,0.0187682639807462,True
6.511176,0.6352541,pseudo_unlabeled,0.9476552,84928,,Edge-Loc,0.947655200958252,none,0.0250808298587799,True
-7.2600884,15.3167515,pseudo_unlabeled,0.95824826,84988,,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True
5.6113563,1.677678,pseudo_unlabeled,0.75708103,85062,,Edge-Loc,0.7570810317993164,none,0.1080840900540351,False
5.559322,1.7013354,pseudo_unlabeled,0.75107676,85110,,Edge-Loc,0.7510767579078674,none,0.1106707751750946,False
3.8524005,-3.3536313,pseudo_unlabeled,0.9737647,85231,,Random,0.973764717578888,Loc,0.0098215248435735,True
13.169789,-4.378886,pseudo_unlabeled,0.9461558,85274,,Center,0.9461557865142822,none,0.028893930837512,True
10.598174,10.014449,pseudo_unlabeled,0.9643998,85324,,none,0.9643998146057128,Edge-Loc,0.0091417487710714,True
7.8501253,0.6987361,pseudo_unlabeled,0.77233607,85352,,Edge-Loc,0.7723360657691956,Center,0.1103390827775001,False
10.982077,10.440291,pseudo_unlabeled,0.9609914,85496,,none,0.960991382598877,Loc,0.0067538069561123,True
13.381944,-0.5477533,pseudo_unlabeled,0.9574328,85521,,Loc,0.9574328064918518,none,0.0076339021325111,True
10.078352,10.159652,pseudo_unlabeled,0.9590623,85614,,none,0.9590622782707214,Edge-Loc,0.0088172564283013,True
5.191677,5.4610915,pseudo_unlabeled,0.76213133,85687,,Scratch,0.7621313333511353,Near-full,0.0894898176193237,False
9.94196,14.064409,pseudo_unlabeled,0.95506686,85703,,none,0.9550668597221376,Loc,0.0100914081558585,True
7.675866,15.256704,pseudo_unlabeled,0.9548118,85718,,none,0.9548118114471436,Scratch,0.0064123054035007,True
8.961451,12.491452,pseudo_unlabeled,0.9600389,85731,,none,0.9600389003753662,Edge-Loc,0.009307637810707,True
12.114574,-4.944607,pseudo_unlabeled,0.95990086,85800,,Center,0.9599008560180664,none,0.0066070007160305,True
7.679432,16.858139,pseudo_unlabeled,0.9607865,85871,,none,0.960786521434784,Scratch,0.0058771087788045,True
7.8445783,17.10682,pseudo_unlabeled,0.9574667,85904,,none,0.957466721534729,Scratch,0.0066530699841678,True
10.781479,7.137317,pseudo_unlabeled,0.9158066,86036,,none,0.9158065915107728,Edge-Loc,0.0587117448449134,True
3.878219,-3.237123,pseudo_unlabeled,0.8297566,86158,,Random,0.8297566175460815,Loc,0.0897313430905342,False
11.032969,6.51717,pseudo_unlabeled,0.7849651,86162,,none,0.7849650979042053,Edge-Loc,0.1925952136516571,False
-8.002844,2.842089,pseudo_unlabeled,0.9590702,86405,,Near-full,0.9590702056884766,Edge-Loc,0.0058061825111508,True
6.9514766,16.731173,pseudo_unlabeled,0.95624036,86423,,none,0.9562403559684752,Scratch,0.0078360708430409,True
7.081895,16.626007,pseudo_unlabeled,0.95475614,86447,,none,0.9547561407089232,Scratch,0.0088299671187996,True
7.2848983,0.779804,pseudo_unlabeled,0.8488401,86507,,Edge-Loc,0.8488401174545288,none,0.1136423721909523,False
11.941331,-4.7550936,pseudo_unlabeled,0.9484292,86568,,Center,0.9484292268753052,Loc,0.0101582882925868,True
13.185103,-4.0604854,pseudo_unlabeled,0.89093584,86722,,Center,0.8909358382225037,none,0.0543642789125442,False
-7.1288986,2.4244866,pseudo_unlabeled,0.9590702,86779,,Near-full,0.9590702056884766,Edge-Loc,0.0058061825111508,True
7.0391,0.70924187,pseudo_unlabeled,0.94174707,86866,,Edge-Loc,0.9417470693588256,none,0.0325052998960018,True
6.910101,1.0097089,pseudo_unlabeled,0.8948261,86871,,Edge-Loc,0.8948261141777039,none,0.0723655000329017,False
7.0757003,1.3747474,pseudo_unlabeled,0.75901914,86958,,Edge-Loc,0.759019136428833,none,0.1842674762010574,False
-7.2601147,15.316768,pseudo_unlabeled,0.95824826,87011,,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True
-7.2601333,15.316828,pseudo_unlabeled,0.95824826,87099,,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True
11.089804,12.163874,pseudo_unlabeled,0.9583341,87207,,none,0.9583340883255004,Edge-Loc,0.0058814124204218,True
5.6619644,5.5144563,pseudo_unlabeled,0.9048327,87240,,Scratch,0.9048327207565308,none,0.0521816462278366,True
14.188484,-0.8071581,pseudo_unlabeled,0.97191477,87273,,Loc,0.971914768218994,Near-full,0.0043690451420843,True
5.4100094,0.8436738,pseudo_unlabeled,0.950169,87359,,Edge-Loc,0.950169026851654,Edge-Ring,0.0195126812905073,True
7.3740344,1.0584288,pseudo_unlabeled,0.7887492,87376,,Edge-Loc,0.7887492179870605,none,0.1745193600654602,False
6.991177,0.9187404,pseudo_unlabeled,0.9332806,87456,,Edge-Loc,0.93328058719635,none,0.0430650748312473,True
11.513522,-5.148109,pseudo_unlabeled,0.9588952,87561,,Center,0.958895206451416,Near-full,0.0055825063027441,True
11.928045,8.242271,pseudo_unlabeled,0.81900084,87708,,none,0.8190008401870728,Edge-Loc,0.1033455580472946,False
7.4652863,0.6838162,pseudo_unlabeled,0.7878681,87740,,Edge-Loc,0.787868082523346,none,0.1123130992054939,False
12.221202,-5.424442,pseudo_unlabeled,0.9604341,87761,,Center,0.960434079170227,Loc,0.0064975810237228,True
11.7606945,8.909963,pseudo_unlabeled,0.9499113,87995,,none,0.9499112963676452,Edge-Loc,0.0187586359679698,True
9.684476,12.130671,pseudo_unlabeled,0.9564719,88042,,none,0.9564719200134276,Edge-Loc,0.0082677518948912,True
11.372825,8.135881,pseudo_unlabeled,0.9201682,88211,,none,0.9201682209968568,Edge-Loc,0.0529830865561962,True
6.8279853,16.187061,pseudo_unlabeled,0.9562898,88290,,none,0.9562898278236388,Scratch,0.007631623186171,True
12.861507,9.079626,pseudo_unlabeled,0.90599805,88295,,none,0.9059980511665344,Center,0.0442852117121219,True
12.549688,0.22706857,pseudo_unlabeled,0.899938,88373,,Loc,0.8999379873275757,Edge-Loc,0.0407385528087616,False
12.116514,-5.4665594,pseudo_unlabeled,0.94910246,88468,,Center,0.9491024613380432,Loc,0.0094932736828923,True
10.888354,7.790653,pseudo_unlabeled,0.9407772,88567,,none,0.9407771825790404,Edge-Loc,0.0343383327126503,True
12.601255,-4.4851546,pseudo_unlabeled,0.94490224,88678,,Center,0.944902241230011,none,0.0130691127851605,True
9.713176,12.082762,pseudo_unlabeled,0.9628888,88710,,none,0.962888777256012,Edge-Loc,0.0062323734164237,True
12.859047,-4.148628,pseudo_unlabeled,0.9151473,88898,,Center,0.915147304534912,none,0.0362080745398998,True
13.122414,0.27106336,pseudo_unlabeled,0.9285021,88920,,Loc,0.928502082824707,none,0.0285615678876638,True
13.136963,-4.339572,pseudo_unlabeled,0.9479267,88951,,Center,0.947926700115204,none,0.0249990727752447,True
13.25641,0.69747764,pseudo_unlabeled,0.8565986,89128,,Loc,0.8565986156463623,none,0.0981001779437065,False
1.5440785,5.2446947,pseudo_unlabeled,0.94506097,89212,,Edge-Ring,0.945060968399048,none,0.0114704081788659,True
12.269085,6.3891673,pseudo_unlabeled,0.7734222,89217,,none,0.7734221816062927,Edge-Loc,0.1539505869150161,False
1.540944,5.208521,pseudo_unlabeled,0.94722044,89287,,Edge-Ring,0.9472204446792604,none,0.0114076239988207,True
8.199744,8.50969,pseudo_unlabeled,0.78794307,89303,,none,0.7879430651664734,Loc,0.1440629214048385,False
12.286628,-4.983048,pseudo_unlabeled,0.9580406,89508,,Center,0.9580405950546264,none,0.0072363191284239,True
11.864414,10.612479,pseudo_unlabeled,0.9499949,89739,,none,0.9499949216842652,Edge-Ring,0.0093672648072242,True
7.306695,0.25780547,pseudo_unlabeled,0.9143402,89898,,Edge-Loc,0.9143401980400084,none,0.0329243168234825,True
7.2673087,0.99651045,pseudo_unlabeled,0.8127097,89975,,Edge-Loc,0.8127096891403198,none,0.1575617343187332,False
2.3397448,3.978291,pseudo_unlabeled,0.82511985,90047,,Edge-Ring,0.8251198530197144,none,0.086003229022026,False
12.305881,11.290083,pseudo_unlabeled,0.95452964,90096,,none,0.9545296430587769,Random,0.0072261001914739,True
14.219388,8.6722145,pseudo_unlabeled,0.94393396,90239,,none,0.9439339637756348,Loc,0.0109111675992608,True
12.846654,7.999702,pseudo_unlabeled,0.9440099,90246,,none,0.9440099000930786,Edge-Loc,0.0141898216679692,True
15.658252,8.181419,pseudo_unlabeled,0.8451133,90286,,none,0.8451132774353027,Scratch,0.1095946133136749,False
11.698098,10.206447,pseudo_unlabeled,0.95363104,90334,,none,0.9536310434341432,Edge-Ring,0.008876234292984,True
12.221062,6.395608,pseudo_unlabeled,0.79557943,90359,,none,0.7955794334411621,Edge-Loc,0.1455646902322769,False
5.169688,0.7340964,pseudo_unlabeled,0.9527553,90404,,Edge-Loc,0.9527552723884584,Edge-Ring,0.0176127739250659,True
12.802835,7.2495904,pseudo_unlabeled,0.9309564,90414,,none,0.9309564232826232,Edge-Ring,0.0257983300834894,True
11.748174,9.457649,pseudo_unlabeled,0.9349499,90528,,none,0.9349498748779296,Edge-Ring,0.0232231970876455,True
9.865642,11.583,pseudo_unlabeled,0.9671007,90554,,none,0.9671006798744202,Edge-Loc,0.0062869642861187,True
10.299998,11.644207,pseudo_unlabeled,0.9626945,90648,,none,0.962694525718689,Edge-Loc,0.0061365352012217,True
12.7177515,0.3045195,pseudo_unlabeled,0.8436567,90656,,Loc,0.8436567187309265,none,0.0520494729280471,False
11.404198,7.459519,pseudo_unlabeled,0.83922225,90727,,none,0.839222252368927,Edge-Loc,0.1078391224145889,False
-7.2601714,15.3169775,pseudo_unlabeled,0.95824826,90741,,Near-full,0.958248257637024,Edge-Loc,0.0059231505729258,True
13.225514,-3.9977393,pseudo_unlabeled,0.87336844,90763,,Center,0.8733684420585632,none,0.0871860459446907,False
